COLLEGE,INCOME,OVERAGE,LEFTOVER,HOUSE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,REPORTED_USAGE_LEVEL,CONSIDERING_CHANGE_OF_PLAN,PROFITABILITY,LEAVE
one,34788.0,225.0,15.0,775911.0,197.0,20.0,4.0,very_unsat,avg,no,7.13,STAY
zero,50937.0,0.0,0.0,837773.0,598.0,4.0,9.0,very_unsat,very_little,considering,5.92,STAY
one,105159.0,153.0,0.0,218789.0,686.0,20.0,14.0,sat,little,actively_looking_into_it,4.09,LEAVE
one,145599.0,0.0,0.0,274342.0,840.0,16.0,6.0,very_unsat,very_high,perhaps,2.52,STAY
one,127472.0,224.0,16.0,324219.0,747.0,25.0,2.0,unsat,little,considering,2.88,LEAVE
one,112108.0,222.0,9.0,759197.0,225.0,19.0,6.0,very_sat,little,considering,2.63,LEAVE
one,21075.0,163.0,0.0,222402.0,369.0,0.0,2.0,very_sat,very_high,never_thought,2.65,LEAVE
one,131833.0,177.0,0.0,566006.0,597.0,23.0,8.0,very_unsat,very_little,actively_looking_into_it,3.47,LEAVE
zero,83863.0,0.0,10.0,248882.0,257.0,1.0,5.0,very_sat,little,no,4.17,STAY
zero,122290.0,0.0,9.0,778125.0,413.0,1.0,6.0,very_unsat,very_high,no,4.18,LEAVE
one,85163.0,192.0,54.0,892140.0,215.0,23.0,1.0,unsat,very_high,actively_looking_into_it,6.09,STAY
zero,37499.0,191.0,21.0,214576.0,375.0,26.0,4.0,avg,high,no,3.6,STAY
one,140140.0,174.0,0.0,557320.0,278.0,16.0,12.0,very_unsat,little,considering,2.35,LEAVE
one,38295.0,237.0,0.0,928217.0,159.0,14.0,12.0,very_sat,very_little,no,5.32,LEAVE
zero,45550.0,0.0,47.0,555271.0,179.0,1.0,2.0,unsat,little,actively_looking_into_it,7.94,STAY
zero,56436.0,0.0,0.0,793518.0,263.0,0.0,15.0,unsat,very_high,considering,4.85,LEAVE
zero,109277.0,250.0,0.0,738989.0,732.0,26.0,9.0,very_unsat,high,never_thought,4.46,LEAVE
zero,49322.0,0.0,53.0,555945.0,166.0,1.0,2.0,avg,very_little,considering,5.84,LEAVE
zero,103606.0,44.0,8.0,170081.0,594.0,5.0,4.0,very_sat,very_high,considering,2.1,STAY
one,46208.0,188.0,0.0,585916.0,164.0,24.0,1.0,very_unsat,little,never_thought,2.14,STAY
zero,84132.0,0.0,7.0,816534.0,260.0,0.0,5.0,unsat,avg,no,6.37,STAY
zero,132199.0,38.0,23.0,164965.0,397.0,4.0,5.0,very_unsat,very_high,considering,4.07,STAY
one,33099.0,169.0,15.0,194050.0,248.0,25.0,4.0,very_unsat,avg,actively_looking_into_it,4.56,LEAVE
zero,47971.0,0.0,0.0,870179.0,231.0,1.0,10.0,unsat,high,actively_looking_into_it,6.95,STAY
zero,23799.0,62.0,22.0,928552.0,229.0,4.0,2.0,very_sat,very_high,never_thought,5.99,STAY
one,159058.0,48.0,42.0,716583.0,590.0,3.0,1.0,very_unsat,very_little,no,6.8,STAY
one,95118.0,54.0,18.0,229860.0,266.0,3.0,5.0,very_unsat,very_little,no,2.48,LEAVE
one,133117.0,185.0,0.0,596577.0,487.0,24.0,1.0,very_unsat,little,considering,4.56,LEAVE
zero,57894.0,254.0,0.0,383767.0,290.0,20.0,10.0,very_sat,little,considering,3.87,LEAVE
zero,41964.0,168.0,17.0,406930.0,188.0,13.0,4.0,very_unsat,very_high,considering,3.23,LEAVE
zero,122635.0,0.0,44.0,417197.0,776.0,1.0,6.0,unsat,little,considering,5.11,LEAVE
one,147876.0,195.0,43.0,207695.0,476.0,10.0,2.0,avg,very_little,considering,3.91,LEAVE
zero,109948.0,0.0,24.0,188966.0,833.0,1.0,4.0,sat,little,actively_looking_into_it,4.85,LEAVE
one,83919.0,0.0,0.0,283306.0,284.0,0.0,8.0,very_sat,little,never_thought,5.69,STAY
one,54927.0,0.0,72.0,361591.0,380.0,1.0,2.0,unsat,very_little,considering,5.24,LEAVE
one,83158.0,211.0,81.0,995097.0,298.0,24.0,2.0,very_unsat,very_little,actively_looking_into_it,4.87,STAY
one,141701.0,0.0,0.0,891424.0,627.0,1.0,10.0,sat,little,considering,2.36,LEAVE
one,39369.0,0.0,0.0,867490.0,216.0,1.0,15.0,avg,high,never_thought,6.34,STAY
zero,123198.0,238.0,0.0,919143.0,694.0,22.0,10.0,very_sat,avg,considering,3.87,STAY
one,133213.0,66.0,77.0,195950.0,722.0,4.0,1.0,unsat,very_little,considering,6.14,LEAVE
one,132676.0,63.0,20.0,731692.0,544.0,4.0,5.0,very_unsat,little,considering,2.77,LEAVE
zero,20511.0,0.0,85.0,372470.0,137.0,0.0,2.0,very_sat,little,never_thought,5.3,LEAVE
one,42656.0,0.0,0.0,351712.0,228.0,1.0,11.0,very_sat,very_little,no,2.97,LEAVE
zero,108699.0,207.0,0.0,355689.0,520.0,19.0,8.0,avg,very_little,considering,3.5,LEAVE
zero,70909.0,58.0,0.0,471749.0,315.0,0.0,10.0,sat,little,actively_looking_into_it,5.22,LEAVE
one,76596.0,49.0,0.0,253720.0,277.0,3.0,14.0,very_sat,little,never_thought,5.48,STAY
one,158773.0,198.0,20.0,729536.0,778.0,5.0,4.0,avg,little,considering,2.23,STAY
zero,143228.0,196.0,52.0,541661.0,803.0,28.0,6.0,very_unsat,little,no,2.17,LEAVE
one,131661.0,50.0,13.0,393208.0,611.0,5.0,4.0,very_sat,very_little,considering,4.34,STAY
zero,24883.0,41.0,70.0,990838.0,179.0,4.0,1.0,very_unsat,very_high,never_thought,5.89,STAY
one,30649.0,72.0,0.0,744004.0,249.0,3.0,2.0,unsat,very_high,actively_looking_into_it,6.11,STAY
one,140871.0,74.0,0.0,622324.0,462.0,4.0,10.0,unsat,little,no,3.76,STAY
zero,42049.0,40.0,0.0,834831.0,224.0,4.0,10.0,very_sat,little,considering,5.47,STAY
one,40569.0,0.0,13.0,694198.0,848.0,0.0,5.0,very_sat,very_high,no,4.65,STAY
zero,21887.0,84.0,0.0,341982.0,131.0,5.0,14.0,unsat,avg,considering,4.55,LEAVE
zero,36781.0,4.0,0.0,264434.0,147.0,27.0,9.0,very_unsat,little,considering,5.11,LEAVE
zero,85774.0,38.0,9.0,650759.0,360.0,4.0,5.0,very_unsat,high,never_thought,5.9,STAY
one,123192.0,55.0,26.0,505473.0,467.0,3.0,1.0,unsat,high,no,6.12,LEAVE
zero,96690.0,64.0,17.0,831819.0,352.0,3.0,6.0,very_sat,very_high,actively_looking_into_it,6.51,STAY
zero,79480.0,0.0,17.0,711278.0,314.0,0.0,6.0,very_sat,very_little,considering,5.57,LEAVE
one,35226.0,0.0,54.0,543363.0,199.0,1.0,1.0,unsat,high,considering,5.03,STAY
one,80671.0,0.0,22.0,268647.0,399.0,0.0,4.0,avg,high,actively_looking_into_it,3.64,LEAVE
one,47232.0,190.0,15.0,248239.0,216.0,12.0,6.0,unsat,very_high,considering,2.63,STAY
one,127249.0,191.0,0.0,392762.0,612.0,20.0,12.0,unsat,very_little,considering,3.26,LEAVE
zero,115092.0,0.0,84.0,764679.0,430.0,1.0,2.0,very_unsat,little,actively_looking_into_it,7.19,STAY
one,21975.0,0.0,0.0,226243.0,202.0,1.0,15.0,avg,high,actively_looking_into_it,3.16,LEAVE
zero,66887.0,0.0,0.0,150852.0,315.0,1.0,13.0,very_unsat,very_high,considering,4.06,STAY
zero,147166.0,61.0,0.0,291942.0,816.0,4.0,8.0,unsat,very_little,actively_looking_into_it,5.63,LEAVE
one,26057.0,39.0,55.0,605539.0,216.0,4.0,1.0,avg,very_little,considering,4.13,LEAVE
one,53182.0,0.0,58.0,205878.0,286.0,0.0,2.0,very_unsat,high,never_thought,5.08,LEAVE
one,27963.0,0.0,0.0,747141.0,179.0,13.0,14.0,sat,high,considering,5.74,STAY
zero,46229.0,57.0,19.0,827495.0,175.0,5.0,5.0,very_sat,little,never_thought,5.31,LEAVE
zero,62477.0,122.0,0.0,426031.0,371.0,15.0,13.0,unsat,little,considering,4.1,LEAVE
zero,29926.0,84.0,0.0,999781.0,160.0,3.0,15.0,very_unsat,very_little,considering,7.51,STAY
one,96004.0,66.0,49.0,189423.0,335.0,5.0,1.0,avg,little,no,6.32,LEAVE
zero,146658.0,209.0,18.0,977253.0,486.0,21.0,4.0,very_sat,little,actively_looking_into_it,3.18,STAY
one,132130.0,163.0,0.0,813080.0,791.0,4.0,4.0,very_unsat,high,considering,2.48,STAY
one,147032.0,0.0,0.0,250398.0,419.0,0.0,11.0,very_unsat,little,never_thought,5.14,LEAVE
zero,149281.0,255.0,22.0,245054.0,686.0,24.0,5.0,unsat,very_high,no,3.22,LEAVE
zero,38385.0,0.0,20.0,801373.0,220.0,1.0,13.0,very_unsat,little,never_thought,5.93,STAY
one,23021.0,0.0,0.0,832292.0,203.0,1.0,12.0,unsat,very_little,perhaps,5.05,STAY
one,26129.0,0.0,50.0,238056.0,183.0,1.0,1.0,very_unsat,little,actively_looking_into_it,5.57,LEAVE
zero,46909.0,231.0,0.0,664736.0,171.0,0.0,2.0,unsat,very_little,considering,6.14,STAY
zero,55015.0,228.0,22.0,402314.0,301.0,19.0,6.0,very_sat,very_little,considering,2.21,LEAVE
one,38073.0,51.0,82.0,638886.0,242.0,4.0,2.0,very_unsat,little,considering,5.67,LEAVE
zero,49751.0,51.0,11.0,391074.0,208.0,5.0,6.0,avg,very_high,no,3.28,STAY
zero,22431.0,49.0,0.0,793398.0,154.0,4.0,11.0,unsat,avg,actively_looking_into_it,6.35,STAY
one,38060.0,44.0,0.0,845897.0,153.0,4.0,9.0,very_sat,little,considering,6.69,LEAVE
zero,85964.0,69.0,0.0,485802.0,317.0,14.0,14.0,very_unsat,little,considering,5.76,STAY
zero,25679.0,0.0,54.0,455652.0,201.0,1.0,5.0,very_unsat,very_little,considering,5.69,STAY
one,36500.0,173.0,11.0,158690.0,164.0,1.0,5.0,very_unsat,little,never_thought,2.55,LEAVE
zero,27528.0,110.0,62.0,467732.0,131.0,19.0,1.0,very_unsat,high,actively_looking_into_it,2.61,LEAVE
zero,116529.0,53.0,0.0,475817.0,516.0,3.0,10.0,unsat,very_little,actively_looking_into_it,4.31,LEAVE
one,142672.0,0.0,20.0,215101.0,224.0,0.0,4.0,unsat,very_high,actively_looking_into_it,3.91,LEAVE
one,27379.0,31.0,0.0,191815.0,204.0,0.0,13.0,very_unsat,little,never_thought,3.56,STAY
one,112556.0,79.0,0.0,274939.0,770.0,4.0,8.0,very_unsat,avg,considering,2.35,LEAVE
one,42499.0,232.0,0.0,866519.0,247.0,19.0,13.0,very_unsat,very_high,considering,6.48,STAY
zero,54600.0,56.0,83.0,466573.0,327.0,5.0,1.0,unsat,very_high,no,6.94,LEAVE
one,117115.0,215.0,21.0,214755.0,463.0,16.0,4.0,very_unsat,very_high,never_thought,3.92,LEAVE
one,119631.0,60.0,20.0,746157.0,629.0,4.0,5.0,avg,little,actively_looking_into_it,4.08,STAY
one,75679.0,190.0,0.0,299343.0,267.0,20.0,11.0,unsat,little,considering,2.76,LEAVE
one,88837.0,0.0,21.0,643845.0,266.0,0.0,6.0,very_unsat,very_high,actively_looking_into_it,7.0,STAY
one,24623.0,0.0,22.0,882484.0,146.0,0.0,6.0,unsat,very_high,no,6.86,STAY
one,125130.0,61.0,17.0,724791.0,430.0,3.0,4.0,very_unsat,very_little,considering,1.45,LEAVE
zero,33580.0,59.0,13.0,912202.0,195.0,5.0,6.0,very_sat,little,considering,5.74,STAY
zero,44466.0,69.0,82.0,569734.0,717.0,4.0,1.0,avg,very_high,considering,4.78,LEAVE
one,83700.0,69.0,30.0,402455.0,285.0,3.0,2.0,very_unsat,little,no,7.16,STAY
one,100975.0,0.0,69.0,261991.0,825.0,0.0,1.0,unsat,very_high,considering,4.85,LEAVE
one,106912.0,235.0,0.0,900467.0,631.0,25.0,9.0,sat,very_high,no,4.02,LEAVE
one,113035.0,0.0,21.0,212344.0,620.0,0.0,6.0,very_unsat,very_little,no,4.25,LEAVE
one,105086.0,201.0,16.0,532025.0,877.0,29.0,4.0,unsat,little,perhaps,2.16,LEAVE
one,70402.0,139.0,85.0,817816.0,398.0,13.0,1.0,unsat,very_little,no,5.06,STAY
one,53084.0,0.0,0.0,316026.0,322.0,0.0,2.0,very_unsat,little,considering,2.49,LEAVE
zero,137153.0,248.0,20.0,437887.0,705.0,13.0,5.0,very_unsat,very_high,considering,2.02,LEAVE
one,151665.0,75.0,29.0,272024.0,867.0,5.0,1.0,unsat,little,considering,6.73,LEAVE
zero,111055.0,0.0,86.0,221497.0,606.0,0.0,1.0,very_unsat,very_high,considering,7.7,STAY
one,107356.0,62.0,11.0,258011.0,739.0,5.0,5.0,avg,very_little,actively_looking_into_it,2.7,LEAVE
zero,62631.0,49.0,17.0,220479.0,370.0,25.0,5.0,very_unsat,very_high,perhaps,3.52,LEAVE
zero,96859.0,0.0,58.0,290901.0,354.0,1.0,1.0,very_unsat,very_little,considering,3.83,LEAVE
zero,48045.0,68.0,24.0,207108.0,130.0,16.0,5.0,sat,little,considering,5.52,LEAVE
one,60708.0,68.0,60.0,950064.0,325.0,3.0,1.0,unsat,very_high,considering,6.25,STAY
one,76748.0,38.0,0.0,706543.0,261.0,3.0,1.0,unsat,little,considering,7.27,STAY
zero,77293.0,58.0,0.0,804414.0,272.0,5.0,10.0,very_unsat,little,considering,6.07,STAY
one,30658.0,0.0,0.0,697232.0,261.0,14.0,9.0,very_unsat,little,perhaps,4.8,STAY
one,106672.0,66.0,52.0,886375.0,898.0,3.0,6.0,avg,very_little,no,6.3,LEAVE
one,54664.0,243.0,14.0,633563.0,133.0,13.0,5.0,very_unsat,very_high,considering,5.26,STAY
one,62817.0,23.0,20.0,549174.0,346.0,5.0,5.0,avg,little,no,3.85,STAY
one,136606.0,49.0,54.0,725919.0,859.0,5.0,2.0,very_unsat,very_high,considering,6.05,LEAVE
zero,111967.0,80.0,0.0,770514.0,807.0,3.0,15.0,very_sat,high,considering,2.63,LEAVE
one,72675.0,89.0,7.0,229449.0,358.0,4.0,5.0,unsat,little,actively_looking_into_it,4.21,LEAVE
one,111615.0,158.0,0.0,164017.0,493.0,26.0,15.0,very_sat,little,considering,3.24,LEAVE
zero,25076.0,44.0,19.0,162909.0,170.0,17.0,4.0,very_unsat,high,considering,5.12,STAY
zero,97790.0,50.0,14.0,372094.0,254.0,4.0,4.0,very_unsat,little,considering,3.66,STAY
one,93203.0,0.0,77.0,225020.0,355.0,0.0,1.0,very_sat,very_high,considering,4.98,LEAVE
one,25583.0,0.0,18.0,283886.0,155.0,0.0,6.0,very_sat,high,actively_looking_into_it,5.64,STAY
zero,58909.0,0.0,87.0,201540.0,349.0,15.0,2.0,sat,very_high,considering,5.91,LEAVE
one,118123.0,0.0,89.0,784087.0,540.0,0.0,1.0,avg,avg,never_thought,6.06,STAY
one,80328.0,0.0,17.0,724927.0,187.0,1.0,5.0,very_sat,very_high,actively_looking_into_it,6.74,STAY
zero,22517.0,248.0,0.0,809271.0,248.0,21.0,1.0,unsat,very_high,considering,7.75,STAY
one,21042.0,183.0,0.0,231916.0,198.0,20.0,11.0,unsat,little,no,1.95,LEAVE
one,45268.0,83.0,0.0,598696.0,193.0,4.0,11.0,very_unsat,little,considering,1.83,LEAVE
zero,25671.0,218.0,0.0,268557.0,144.0,13.0,15.0,unsat,very_high,considering,3.42,LEAVE
one,146189.0,0.0,8.0,253371.0,803.0,1.0,4.0,very_sat,avg,no,1.85,LEAVE
zero,82513.0,157.0,10.0,981015.0,381.0,27.0,6.0,very_unsat,very_little,considering,7.07,STAY
one,27462.0,56.0,16.0,430388.0,229.0,1.0,4.0,very_unsat,avg,actively_looking_into_it,4.62,STAY
zero,117653.0,188.0,54.0,198180.0,696.0,13.0,1.0,very_unsat,very_little,never_thought,4.5,LEAVE
one,142987.0,91.0,27.0,673295.0,737.0,3.0,1.0,very_sat,very_high,considering,7.27,STAY
one,48198.0,169.0,12.0,804450.0,141.0,15.0,5.0,very_sat,very_high,actively_looking_into_it,7.82,STAY
zero,28612.0,0.0,0.0,735436.0,231.0,1.0,13.0,very_unsat,very_high,considering,4.76,LEAVE
one,48554.0,0.0,73.0,525361.0,146.0,0.0,2.0,very_unsat,avg,considering,5.21,LEAVE
zero,92607.0,46.0,0.0,403996.0,162.0,1.0,9.0,very_unsat,high,never_thought,3.61,LEAVE
one,102764.0,0.0,21.0,272358.0,549.0,1.0,6.0,very_unsat,very_high,considering,3.02,LEAVE
zero,98506.0,190.0,79.0,922408.0,330.0,26.0,1.0,very_unsat,avg,no,6.31,STAY
one,26922.0,0.0,11.0,276653.0,196.0,1.0,6.0,unsat,high,perhaps,4.31,STAY
zero,33991.0,0.0,16.0,408668.0,214.0,11.0,4.0,very_sat,little,considering,4.93,STAY
zero,36766.0,0.0,0.0,387010.0,194.0,4.0,8.0,unsat,very_high,considering,4.11,LEAVE
zero,77785.0,66.0,47.0,751002.0,238.0,4.0,2.0,very_unsat,little,considering,5.68,STAY
one,132758.0,69.0,15.0,454414.0,515.0,5.0,5.0,sat,avg,perhaps,2.65,LEAVE
zero,119265.0,74.0,0.0,340682.0,569.0,22.0,8.0,very_unsat,little,considering,3.27,LEAVE
one,43723.0,182.0,0.0,297165.0,410.0,15.0,12.0,very_unsat,little,considering,3.27,LEAVE
zero,157553.0,224.0,78.0,305904.0,849.0,13.0,2.0,very_sat,little,actively_looking_into_it,1.57,STAY
zero,47667.0,70.0,10.0,511160.0,202.0,3.0,6.0,unsat,very_little,actively_looking_into_it,4.46,STAY
zero,52785.0,160.0,52.0,671555.0,688.0,27.0,2.0,avg,very_little,considering,7.79,STAY
one,21452.0,194.0,29.0,369718.0,372.0,20.0,2.0,very_unsat,very_high,considering,4.23,STAY
zero,44926.0,204.0,11.0,179781.0,208.0,28.0,6.0,very_unsat,little,considering,1.49,LEAVE
zero,77082.0,156.0,17.0,204395.0,367.0,17.0,4.0,very_unsat,little,no,3.88,STAY
zero,36596.0,217.0,0.0,693564.0,233.0,24.0,10.0,avg,little,no,5.88,STAY
zero,96917.0,174.0,14.0,537469.0,268.0,27.0,5.0,unsat,very_high,considering,3.0,LEAVE
zero,50672.0,49.0,76.0,184307.0,304.0,1.0,1.0,avg,very_high,considering,7.88,STAY
zero,123739.0,58.0,82.0,354344.0,586.0,3.0,1.0,very_unsat,little,considering,3.71,LEAVE
one,81072.0,0.0,19.0,661528.0,267.0,1.0,6.0,avg,avg,considering,6.66,STAY
one,74853.0,58.0,0.0,283732.0,271.0,5.0,15.0,unsat,very_little,actively_looking_into_it,4.55,LEAVE
zero,157288.0,0.0,38.0,581386.0,490.0,1.0,1.0,very_unsat,very_little,actively_looking_into_it,6.83,LEAVE
one,33272.0,37.0,73.0,192507.0,165.0,3.0,2.0,very_unsat,very_high,considering,6.72,STAY
one,25035.0,0.0,10.0,831525.0,176.0,0.0,14.0,avg,very_little,actively_looking_into_it,6.35,STAY
zero,76377.0,0.0,0.0,575032.0,313.0,1.0,8.0,very_sat,very_little,no,2.72,LEAVE
zero,25868.0,60.0,12.0,959238.0,144.0,4.0,5.0,very_unsat,very_high,actively_looking_into_it,6.17,LEAVE
zero,122461.0,0.0,0.0,229064.0,836.0,1.0,8.0,very_unsat,very_little,considering,2.3,LEAVE
one,159206.0,0.0,0.0,911261.0,412.0,18.0,13.0,very_unsat,little,actively_looking_into_it,6.25,LEAVE
one,51865.0,229.0,0.0,407368.0,251.0,24.0,2.0,very_unsat,little,actively_looking_into_it,3.02,LEAVE
one,135681.0,224.0,23.0,971368.0,431.0,1.0,4.0,very_sat,little,never_thought,3.16,LEAVE
one,78810.0,166.0,30.0,279646.0,259.0,11.0,1.0,very_unsat,very_little,considering,3.66,LEAVE
zero,152689.0,0.0,63.0,853568.0,644.0,1.0,2.0,very_sat,little,no,6.41,LEAVE
one,159912.0,198.0,8.0,343667.0,613.0,27.0,5.0,unsat,avg,actively_looking_into_it,1.74,LEAVE
zero,60362.0,0.0,20.0,986616.0,291.0,1.0,4.0,avg,little,perhaps,6.86,STAY
zero,61897.0,0.0,58.0,896959.0,339.0,1.0,1.0,very_unsat,little,considering,6.48,STAY
zero,140850.0,50.0,75.0,311743.0,569.0,4.0,1.0,very_sat,little,no,5.64,LEAVE
one,20440.0,233.0,0.0,255602.0,186.0,24.0,8.0,very_sat,little,considering,2.22,LEAVE
one,36824.0,72.0,17.0,186931.0,166.0,4.0,5.0,very_unsat,very_high,considering,4.27,STAY
zero,113055.0,0.0,7.0,248632.0,510.0,3.0,6.0,very_unsat,little,never_thought,3.67,STAY
zero,99177.0,204.0,80.0,788301.0,250.0,22.0,1.0,very_sat,very_high,actively_looking_into_it,7.35,STAY
one,59084.0,68.0,0.0,629306.0,396.0,3.0,10.0,very_unsat,avg,considering,8.61,STAY
zero,91022.0,0.0,0.0,261327.0,269.0,0.0,12.0,very_unsat,little,never_thought,5.49,STAY
zero,23080.0,206.0,14.0,674297.0,242.0,10.0,1.0,unsat,high,actively_looking_into_it,6.76,STAY
zero,28055.0,177.0,0.0,914811.0,786.0,16.0,15.0,avg,little,considering,6.86,STAY
zero,134440.0,0.0,0.0,214684.0,711.0,0.0,6.0,very_sat,little,actively_looking_into_it,3.4,LEAVE
one,115291.0,0.0,66.0,249608.0,841.0,0.0,5.0,very_unsat,very_little,considering,5.95,STAY
one,28877.0,40.0,24.0,378567.0,186.0,4.0,6.0,very_unsat,little,no,1.97,LEAVE
one,124913.0,45.0,86.0,292249.0,408.0,4.0,11.0,very_unsat,little,considering,6.17,LEAVE
zero,60893.0,61.0,32.0,758682.0,363.0,4.0,1.0,very_unsat,little,perhaps,5.33,STAY
one,112719.0,0.0,41.0,569904.0,570.0,0.0,1.0,unsat,high,actively_looking_into_it,7.55,LEAVE
zero,110590.0,185.0,81.0,608674.0,616.0,29.0,13.0,very_sat,high,no,4.26,LEAVE
one,29144.0,0.0,23.0,467961.0,235.0,1.0,1.0,very_unsat,little,perhaps,4.12,STAY
one,149170.0,214.0,0.0,175142.0,473.0,29.0,12.0,very_sat,little,considering,4.63,LEAVE
one,81104.0,37.0,10.0,298718.0,365.0,4.0,5.0,very_unsat,little,actively_looking_into_it,2.8,LEAVE
zero,76473.0,63.0,0.0,764233.0,324.0,4.0,10.0,very_unsat,avg,no,5.81,STAY
one,29436.0,210.0,0.0,370156.0,131.0,21.0,1.0,very_unsat,very_little,no,3.12,LEAVE
zero,80030.0,66.0,44.0,961573.0,369.0,5.0,2.0,avg,very_little,considering,6.53,STAY
zero,97091.0,0.0,35.0,416006.0,268.0,3.0,1.0,unsat,little,no,7.28,LEAVE
zero,84222.0,48.0,12.0,208976.0,136.0,3.0,6.0,very_unsat,very_little,considering,2.91,STAY
zero,136265.0,0.0,9.0,816417.0,896.0,17.0,5.0,very_unsat,very_high,considering,3.89,LEAVE
one,37142.0,0.0,21.0,329925.0,233.0,1.0,5.0,avg,little,considering,4.0,LEAVE
one,99016.0,251.0,0.0,794708.0,574.0,23.0,11.0,very_unsat,very_little,considering,7.28,STAY
zero,157376.0,0.0,14.0,282974.0,494.0,0.0,4.0,avg,high,actively_looking_into_it,2.72,LEAVE
zero,138596.0,208.0,23.0,892289.0,603.0,20.0,6.0,avg,very_high,perhaps,3.9,LEAVE
one,26113.0,0.0,35.0,550869.0,171.0,0.0,2.0,very_unsat,little,no,5.53,STAY
zero,87762.0,62.0,0.0,169891.0,276.0,4.0,2.0,very_sat,very_high,actively_looking_into_it,4.23,STAY
one,23861.0,0.0,0.0,908293.0,134.0,1.0,12.0,very_sat,very_little,no,5.48,STAY
one,33421.0,195.0,13.0,375019.0,164.0,12.0,6.0,very_unsat,little,never_thought,3.24,STAY
one,148041.0,31.0,53.0,252003.0,671.0,3.0,2.0,avg,little,considering,5.86,STAY
one,103956.0,171.0,64.0,406873.0,399.0,25.0,1.0,unsat,very_high,considering,5.18,LEAVE
one,106503.0,0.0,0.0,922679.0,633.0,0.0,11.0,avg,little,considering,5.26,STAY
zero,105241.0,190.0,41.0,371787.0,894.0,16.0,1.0,very_unsat,avg,considering,3.91,STAY
one,68862.0,0.0,0.0,530084.0,394.0,0.0,13.0,avg,little,considering,4.63,LEAVE
zero,85164.0,199.0,0.0,894584.0,277.0,26.0,13.0,unsat,very_little,never_thought,5.28,STAY
one,85850.0,224.0,0.0,365010.0,299.0,10.0,13.0,very_unsat,very_little,no,4.15,LEAVE
zero,27298.0,0.0,21.0,468106.0,145.0,1.0,4.0,very_unsat,very_high,never_thought,4.89,STAY
zero,46703.0,225.0,20.0,160732.0,331.0,12.0,4.0,sat,avg,actively_looking_into_it,4.04,STAY
zero,132634.0,203.0,0.0,189557.0,886.0,10.0,10.0,unsat,high,actively_looking_into_it,3.98,LEAVE
one,121180.0,209.0,13.0,258766.0,573.0,29.0,4.0,very_unsat,avg,considering,1.83,LEAVE
one,102392.0,182.0,0.0,151389.0,486.0,21.0,14.0,very_unsat,little,actively_looking_into_it,3.13,STAY
zero,51684.0,0.0,64.0,227674.0,352.0,1.0,1.0,avg,little,actively_looking_into_it,5.4,LEAVE
one,70233.0,216.0,0.0,738391.0,393.0,10.0,8.0,avg,high,considering,6.51,STAY
zero,78329.0,0.0,0.0,332651.0,304.0,1.0,8.0,very_sat,very_high,considering,5.74,STAY
zero,22365.0,0.0,0.0,242742.0,199.0,1.0,9.0,very_unsat,little,considering,2.4,LEAVE
one,105572.0,0.0,16.0,976466.0,582.0,1.0,5.0,very_unsat,very_little,considering,3.78,LEAVE
zero,93196.0,82.0,0.0,289213.0,380.0,26.0,13.0,very_sat,very_little,considering,5.47,STAY
one,83383.0,134.0,0.0,473412.0,343.0,18.0,6.0,very_unsat,very_high,considering,3.7,LEAVE
one,112227.0,60.0,16.0,208739.0,364.0,3.0,5.0,avg,little,considering,4.45,STAY
one,22191.0,0.0,12.0,383732.0,180.0,0.0,5.0,very_unsat,very_little,considering,2.63,STAY
zero,44388.0,0.0,7.0,310155.0,142.0,1.0,4.0,very_sat,high,considering,4.51,LEAVE
one,55307.0,54.0,0.0,253986.0,347.0,4.0,9.0,very_unsat,very_high,actively_looking_into_it,3.25,STAY
one,145273.0,0.0,68.0,373563.0,796.0,1.0,2.0,avg,little,actively_looking_into_it,5.71,LEAVE
one,92524.0,181.0,0.0,482030.0,295.0,24.0,8.0,very_unsat,little,considering,3.5,LEAVE
one,23865.0,150.0,0.0,446099.0,300.0,16.0,11.0,unsat,little,considering,3.28,LEAVE
zero,44872.0,0.0,0.0,487211.0,197.0,1.0,13.0,unsat,very_little,actively_looking_into_it,3.11,LEAVE
one,141120.0,205.0,60.0,754356.0,688.0,23.0,1.0,very_sat,little,considering,4.43,LEAVE
one,57767.0,205.0,51.0,857215.0,312.0,25.0,1.0,very_unsat,very_little,actively_looking_into_it,5.57,STAY
one,132355.0,200.0,15.0,830842.0,769.0,16.0,4.0,unsat,high,never_thought,3.18,LEAVE
zero,27852.0,197.0,0.0,207373.0,186.0,24.0,10.0,very_unsat,very_little,considering,5.8,LEAVE
zero,65611.0,50.0,88.0,272753.0,290.0,3.0,1.0,very_unsat,very_little,perhaps,5.26,LEAVE
zero,74933.0,73.0,55.0,367596.0,275.0,4.0,2.0,very_unsat,very_high,actively_looking_into_it,6.58,STAY
zero,104551.0,0.0,5.0,275927.0,563.0,0.0,5.0,avg,very_little,actively_looking_into_it,3.67,STAY
zero,25106.0,189.0,27.0,290035.0,131.0,22.0,2.0,very_sat,high,actively_looking_into_it,3.2,LEAVE
zero,36636.0,188.0,0.0,382666.0,214.0,18.0,12.0,unsat,very_little,never_thought,4.33,LEAVE
zero,88170.0,0.0,33.0,178704.0,251.0,0.0,2.0,avg,very_high,perhaps,7.27,STAY
